Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-03-18,3376,547,101,26,1513,399,26,0,777,0.0,CE
2020-03-19,3752,660,130,29,1917,493,28,0,904,0.0,CE
2020-03-20,4294,886,188,33,2475,680,36,0,1145,0.0,CE
2020-03-21,4785,1148,246,41,2973,845,39,0,1366,0.0,CE
2020-03-22,5257,1412,309,45,3453,988,45,0,1554,0.0,CE
2020-03-23,5826,1895,362,53,4097,1175,51,0,1836,0.0,CE
2020-03-24,6407,2295,406,56,4702,1398,57,3,2065,0.215,CE
2020-03-25,6898,2526,446,63,5214,1581,62,5,2295,0.316,CE
2020-03-26,7396,2841,484,66,5641,1755,68,8,2521,0.456,CE
2020-03-27,7773,3179,519,72,5925,1898,72,11,2788,0.58,CE
2020-03-28,8026,3363,561,76,6141,2003,73,13,3015,0.649,CE
2020-03-29,8287,3520,594,78,6336,2098,75,17,3250,0.81,CE
2020-03-30,8680,3882,628,83,6641,2236,79,21,3551,0.939,CE
2020-03-31,9051,4243,655,89,6836,2350,81,24,3783,1.021,CE
2020-04-01,9356,4606,702,97,7146,2552,86,26,4147,1.019,CE
2020-04-02,9623,5073,735,105,7345,2693,93,35,4410,1.3,CE
2020-04-03,9943,5502,773,112,7545,2815,94,44,4693,1.563,CE
2020-04-04,10191,5674,796,126,7728,2970,100,51,4928,1.717,CE
2020-04-05,10379,5838,837,133,7912,3120,104,59,5209,1.891,CE
2020-04-06,10786,6235,884,140,8164,3304,107,71,5600,2.149,CE
2020-04-07,11176,6656,926,146,8392,3506,109,78,5956,2.225,CE
2020-04-08,11637,7138,977,153,8633,3745,115,85,6282,2.27,CE
2020-04-09,12110,7464,1040,161,8973,3994,115,97,6614,2.429,CE
2020-04-10,12452,7670,1119,167,9278,4324,121,109,7150,2.521,CE
2020-04-11,12912,7907,1191,175,9504,4630,123,122,7565,2.635,CE
2020-04-12,13165,8130,1262,179,9726,4937,125,136,8046,2.755,CE
2020-04-13,13689,8594,1362,187,10015,5314,128,143,8619,2.691,CE
2020-04-14,14239,9181,1452,191,10318,5636,131,163,9179,2.892,CE
2020-04-15,14881,9787,1571,195,10646,5966,133,180,9744,3.017,CE
2020-04-16,15679,10423,1700,197,10942,6248,134,195,10283,3.121,CE
2020-04-17,16572,11048,1848,201,11243,6532,138,217,10872,3.322,CE
2020-04-18,17108,11367,2018,205,11447,6749,141,230,11430,3.408,CE
2020-04-19,17434,11671,2209,208,11615,6954,144,253,12010,3.638,CE
2020-04-20,18316,12527,2545,212,11915,7229,146,280,12897,3.873,CE
2020-04-21,18683,12919,2816,212,12058,7377,148,304,13490,4.121,CE
2020-04-22,19556,13327,3113,214,12206,7535,149,325,14119,4.313,CE
2020-04-23,20443,14239,3403,214,12356,7627,150,345,14814,4.523,CE
2020-04-24,21233,15650,3723,214,12438,7709,150,381,15496,4.942,CE
2020-04-25,21829,16502,4036,214,12486,7756,150,408,16070,5.26,CE
2020-04-26,22274,17227,4285,214,12511,7800,150,444,16600,5.692,CE
2020-04-27,23481,19120,4568,214,12580,7815,150,461,17045,5.899,CE
2020-04-28,24747,20982,4771,214,12635,7842,150,478,17294,6.095,CE
2020-04-29,25890,22782,4946,214,12726,7873,150,496,17376,6.3,CE
2020-04-30,26550,24188,5193,214,12741,7879,150,505,17392,6.409,CE
2020-05-01,26596,24224,5228,214,12741,7879,150,505,17392,6.409,CE
