Data,Exames realizados,Suspeitos,Positivo,Municios Afetados,Recuperados,Óbitos,Taxa de letalidade (%),Taxa de recuperacao final (%),Taxa de óbito final (%),Estado
2020-02-24,1242,127,157,10,4,0,0.0,100.0,0.0,CE
2020-02-25,1242,141,159,11,4,0,0.0,100.0,0.0,CE
2020-02-26,1242,147,160,11,4,0,0.0,100.0,0.0,CE
2020-02-27,1242,156,161,11,4,0,0.0,100.0,0.0,CE
2020-02-28,1242,163,162,11,4,0,0.0,100.0,0.0,CE
2020-02-29,1242,170,163,11,4,0,0.0,100.0,0.0,CE
2020-03-01,1244,194,167,11,4,0,0.0,100.0,0.0,CE
2020-03-02,1251,209,172,11,6,0,0.0,100.0,0.0,CE
2020-03-03,1251,229,174,11,6,0,0.0,100.0,0.0,CE
2020-03-04,1253,256,176,11,6,0,0.0,100.0,0.0,CE
2020-03-05,1253,288,179,11,6,0,0.0,100.0,0.0,CE
2020-03-06,1253,305,183,12,6,0,0.0,100.0,0.0,CE
2020-03-07,1258,326,188,13,6,0,0.0,100.0,0.0,CE
2020-03-08,1261,360,199,16,6,0,0.0,100.0,0.0,CE
2020-03-09,1268,401,210,18,6,0,0.0,100.0,0.0,CE
2020-03-10,1268,463,234,19,6,0,0.0,100.0,0.0,CE
2020-03-11,1288,510,257,19,6,0,0.0,100.0,0.0,CE
2020-03-12,1309,568,293,20,6,0,0.0,100.0,0.0,CE
2020-03-13,1338,666,345,23,7,0,0.0,100.0,0.0,CE
2020-03-14,1393,778,398,26,7,0,0.0,100.0,0.0,CE
2020-03-15,1449,926,471,28,7,0,0.0,100.0,0.0,CE
2020-03-16,1669,1143,583,31,10,0,0.0,100.0,0.0,CE
2020-03-17,1872,1392,697,33,11,0,0.0,100.0,0.0,CE
2020-03-18,2238,1674,841,38,14,0,0.0,100.0,0.0,CE
2020-03-19,2663,1969,988,45,18,0,0.0,100.0,0.0,CE
2020-03-20,3224,2407,1196,52,20,0,0.0,100.0,0.0,CE
2020-03-21,3760,2748,1359,54,25,0,0.0,100.0,0.0,CE
2020-03-22,4240,3078,1500,56,27,0,0.0,100.0,0.0,CE
2020-03-23,4933,3441,1655,61,30,0,0.0,100.0,0.0,CE
2020-03-24,5670,3686,1817,67,39,3,0.165,92.857,7.143000000000001,CE
2020-03-25,6271,3927,1976,72,44,5,0.253,89.796,10.203999999999994,CE
2020-03-26,6863,4135,2125,77,51,8,0.376,86.441,13.558999999999997,CE
2020-03-27,7367,4375,2260,81,64,11,0.487,85.333,14.667000000000002,CE
2020-03-28,7689,4584,2374,83,72,13,0.548,84.706,15.293999999999997,CE
2020-03-29,7959,4794,2491,85,74,17,0.682,81.319,18.680999999999997,CE
2020-03-30,8499,5080,2643,88,80,21,0.795,79.208,20.792,CE
2020-03-31,8900,5293,2772,90,98,24,0.866,80.328,19.671999999999997,CE
2020-04-01,9293,5658,3003,95,123,26,0.866,82.55,17.450000000000003,CE
2020-04-02,9663,5929,3158,101,191,35,1.108,84.513,15.486999999999995,CE
2020-04-03,10008,6225,3305,103,258,44,1.331,85.43,14.569999999999993,CE
2020-04-04,10276,6451,3467,106,312,51,1.471,85.95,14.049999999999997,CE
2020-04-05,10442,6724,3659,109,380,59,1.612,86.56,13.439999999999998,CE
2020-04-06,10898,7064,3875,111,458,71,1.832,86.578,13.421999999999997,CE
2020-04-07,11383,7387,4102,113,563,78,1.902,87.832,12.168000000000006,CE
2020-04-08,11898,7681,4364,119,679,86,1.971,88.758,11.242000000000004,CE
2020-04-09,12511,7991,4655,120,783,98,2.105,88.876,11.123999999999995,CE
2020-04-10,12885,8476,5083,129,847,110,2.164,88.506,11.494,CE
2020-04-11,13319,8859,5446,133,929,123,2.259,88.308,11.691999999999993,CE
2020-04-12,13579,9304,5819,136,973,137,2.354,87.658,12.341999999999999,CE
2020-04-13,14225,9812,6283,137,1094,145,2.308,88.297,11.703000000000003,CE
2020-04-14,14974,10267,6773,141,1247,165,2.436,88.314,11.686000000000007,CE
2020-04-15,15685,10783,7299,145,1493,183,2.507,89.081,10.918999999999997,CE
2020-04-16,16481,11264,7771,147,1802,199,2.561,90.055,9.944999999999993,CE
2020-04-17,17409,11747,8323,150,2108,222,2.667,90.472,9.528000000000006,CE
2020-04-18,17966,12209,8836,152,2293,239,2.705,90.561,9.438999999999993,CE
2020-04-19,18329,12695,9426,155,2494,262,2.78,90.493,9.507000000000005,CE
2020-04-20,19383,13609,10354,159,2708,294,2.839,90.207,9.793000000000006,CE
2020-04-21,19962,14177,10976,160,2959,320,2.915,90.241,9.759,CE
2020-04-22,21017,14841,11662,162,3381,344,2.95,90.765,9.235,CE
2020-04-23,22205,15595,12357,164,3781,367,2.97,91.152,8.847999999999999,CE
2020-04-24,23507,16422,13158,164,4184,415,3.154,90.976,9.024000000000001,CE
2020-04-25,24243,17339,13949,165,4553,456,3.269,90.896,9.104,CE
2020-04-26,24839,18236,14616,168,4949,508,3.476,90.691,9.308999999999997,CE
2020-04-27,26235,19374,15285,169,5377,554,3.624,90.659,9.340999999999994,CE
2020-04-28,27791,20419,15937,171,5872,597,3.746,90.771,9.229,CE
2020-04-29,29571,21373,16426,173,6208,657,4.0,90.43,9.569999999999993,CE
2020-04-30,31539,22624,17024,173,6853,728,4.276,90.397,9.602999999999994,CE
2020-05-01,32735,24237,17517,174,7261,792,4.521,90.165,9.834999999999994,CE
2020-05-02,33909,25370,17854,174,7616,855,4.789,89.907,10.093000000000004,CE
2020-05-03,34689,26468,18076,174,7903,924,5.112,89.532,10.468000000000004,CE
2020-05-04,36944,27771,18327,174,8274,994,5.424,89.275,10.724999999999994,CE
2020-05-05,39216,28842,18539,174,8625,1058,5.707,89.074,10.926000000000002,CE
2020-05-06,41280,29688,18709,174,8902,1116,5.965,88.86,11.14,CE
2020-05-07,43171,30385,18841,174,9180,1166,6.189,88.73,11.269999999999996,CE
2020-05-08,45087,30922,18947,174,9414,1214,6.407,88.577,11.423000000000002,CE
2020-05-09,45864,31343,19016,174,9521,1270,6.679,88.231,11.769000000000005,CE
2020-05-10,46392,31608,19049,174,9634,1313,6.893,88.006,11.994,CE
2020-05-11,47621,31917,19111,174,9699,1352,7.074,87.766,12.233999999999995,CE
2020-05-12,48648,32138,19156,174,9769,1379,7.199,87.63,12.370000000000005,CE
2020-05-13,49530,32297,19156,174,9796,1389,7.251,87.582,12.418000000000006,CE
