Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-08,3023,88,1,0,23,11,4,0,23,0.0,CE
2020-02-09,3023,88,1,0,24,12,4,0,24,0.0,CE
2020-02-10,3023,88,1,0,24,12,4,0,24,0.0,CE
2020-02-11,3023,88,1,0,24,13,4,0,27,0.0,CE
2020-02-12,3023,88,1,0,24,14,4,0,30,0.0,CE
2020-02-13,3024,88,1,0,24,14,4,0,30,0.0,CE
2020-02-14,3025,88,2,0,24,16,4,0,32,0.0,CE
2020-02-15,3025,88,3,0,27,16,4,0,34,0.0,CE
2020-02-16,3025,88,3,0,27,17,4,0,35,0.0,CE
2020-02-17,3025,88,3,0,32,19,4,0,38,0.0,CE
2020-02-18,3025,88,3,0,32,20,4,0,39,0.0,CE
2020-02-19,3025,88,3,0,34,20,4,0,41,0.0,CE
2020-02-20,3026,88,3,0,35,21,5,0,47,0.0,CE
2020-02-21,3026,88,3,0,38,22,5,0,52,0.0,CE
2020-02-22,3027,88,3,0,41,27,7,0,55,0.0,CE
2020-02-23,3027,88,3,0,44,28,8,0,63,0.0,CE
2020-02-24,3031,88,3,0,45,29,9,0,68,0.0,CE
2020-02-25,3031,89,4,0,50,31,10,0,76,0.0,CE
2020-02-26,3031,89,4,0,53,31,10,0,79,0.0,CE
2020-02-27,3031,89,5,0,55,31,10,0,83,0.0,CE
2020-02-28,3031,89,5,0,65,31,10,0,89,0.0,CE
2020-02-29,3031,90,5,0,67,31,10,0,93,0.0,CE
2020-03-01,3031,91,6,0,89,35,10,0,104,0.0,CE
2020-03-02,3038,92,7,0,98,39,10,0,113,0.0,CE
2020-03-03,3038,93,7,0,109,41,10,0,121,0.0,CE
2020-03-04,3040,97,8,0,117,43,10,0,144,0.0,CE
2020-03-05,3040,98,10,1,128,47,10,0,163,0.0,CE
2020-03-06,3040,100,12,1,136,49,11,0,173,0.0,CE
2020-03-07,3045,101,14,1,153,51,11,0,184,0.0,CE
2020-03-08,3047,101,17,3,163,55,12,0,202,0.0,CE
2020-03-09,3053,104,18,4,187,61,13,0,218,0.0,CE
2020-03-10,3053,109,22,4,219,69,14,0,252,0.0,CE
2020-03-11,3069,117,25,5,250,78,15,0,273,0.0,CE
2020-03-12,3078,124,25,9,285,101,16,0,298,0.0,CE
2020-03-13,3095,134,25,10,346,133,18,0,334,0.0,CE
2020-03-14,3116,142,27,12,449,171,20,0,378,0.0,CE
2020-03-15,3141,144,37,14,582,214,22,0,434,0.0,CE
2020-03-16,3278,156,51,15,836,284,25,0,515,0.0,CE
2020-03-17,3450,169,64,21,1086,363,27,0,616,0.0,CE
2020-03-18,3756,193,81,29,1561,495,32,0,743,0.0,CE
2020-03-19,4107,212,105,31,1977,597,36,0,879,0.0,CE
2020-03-20,4629,256,149,35,2579,807,44,0,1124,0.0,CE
2020-03-21,5091,332,203,42,3082,982,45,0,1328,0.0,CE
2020-03-22,5505,407,263,46,3540,1137,49,0,1510,0.0,CE
2020-03-23,6122,548,306,52,4183,1323,53,0,1780,0.0,CE
2020-03-24,6741,676,335,55,4768,1548,61,5,2001,0.323,CE
2020-03-25,7245,740,365,62,5290,1747,68,7,2215,0.401,CE
2020-03-26,7780,903,392,65,5721,1930,75,10,2422,0.518,CE
2020-03-27,8177,1215,421,71,6018,2079,79,13,2675,0.625,CE
2020-03-28,8401,1373,452,75,6252,2200,81,15,2880,0.682,CE
2020-03-29,8627,1508,479,78,6440,2314,83,19,3098,0.821,CE
2020-03-30,8994,1808,503,84,6748,2464,86,23,3390,0.933,CE
2020-03-31,9383,2125,520,92,6937,2588,88,26,3603,1.005,CE
2020-04-01,9682,2453,562,101,7281,2807,93,28,3972,0.998,CE
2020-04-02,10011,2898,586,108,7485,2955,98,37,4250,1.252,CE
2020-04-03,10325,3305,626,114,7675,3093,99,46,4532,1.487,CE
2020-04-04,10561,3451,646,126,7873,3256,104,53,4752,1.628,CE
2020-04-05,10733,3597,676,136,8087,3444,108,61,5019,1.771,CE
2020-04-06,11160,3981,708,143,8376,3651,110,73,5365,1.999,CE
2020-04-07,11588,4359,741,149,8624,3873,112,80,5692,2.066,CE
2020-04-08,12079,4795,773,157,8853,4131,118,88,5999,2.13,CE
2020-04-09,12641,5099,817,170,9182,4416,119,100,6303,2.264,CE
2020-04-10,13033,5285,878,182,9539,4827,128,112,6794,2.32,CE
2020-04-11,13501,5497,925,189,9783,5180,131,125,7183,2.413,CE
2020-04-12,13715,5696,973,195,10051,5546,133,139,7629,2.506,CE
2020-04-13,14246,6115,1029,208,10401,5990,135,146,8144,2.437,CE
2020-04-14,14855,6636,1072,213,10776,6462,141,166,8650,2.569,CE
2020-04-15,15510,7179,1145,219,11240,6965,144,184,9183,2.642,CE
2020-04-16,16347,7747,1207,227,11604,7407,146,200,9690,2.7,CE
2020-04-17,17277,8296,1263,235,11995,7926,149,223,10191,2.814,CE
2020-04-18,17835,8572,1321,246,12326,8415,152,240,10654,2.852,CE
2020-04-19,18161,8830,1386,251,12608,8979,155,263,11158,2.929,CE
2020-04-20,19124,9525,1531,261,13315,9798,159,295,12093,3.011,CE
2020-04-21,19598,9821,1635,264,13675,10359,161,320,12666,3.089,CE
2020-04-22,20612,10247,1760,271,14095,10932,162,343,13327,3.138,CE
2020-04-23,21724,10877,1893,272,14487,11503,163,365,14057,3.173,CE
2020-04-24,22932,11768,2099,274,14888,12136,163,409,14836,3.37,CE
2020-04-25,23652,12176,2328,278,15305,12733,163,447,15675,3.511,CE
2020-04-26,24233,12506,2526,279,15716,13194,165,498,16494,3.774,CE
2020-04-27,25638,13595,2801,279,16131,13641,166,537,17478,3.937,CE
2020-04-28,27105,14744,3103,281,16523,13998,167,576,18335,4.115,CE
2020-04-29,28701,16008,3341,282,16806,14255,168,633,19074,4.441,CE
2020-04-30,30369,17500,3649,283,17075,14511,168,695,20021,4.789,CE
2020-05-01,31358,18226,3956,283,17230,14669,168,748,21050,5.099,CE
2020-05-02,32237,19036,4186,284,17350,14790,168,795,21727,5.375,CE
2020-05-03,33113,19819,4349,285,17422,14875,168,846,22354,5.687,CE
2020-05-04,35015,21890,4535,285,17544,14970,168,893,22951,5.965,CE
2020-05-05,37087,23888,4719,285,17664,15055,168,941,23335,6.25,CE
2020-05-06,38641,25964,4827,285,17732,15104,168,968,23553,6.409,CE
2020-05-07,39492,27952,4912,285,17792,15134,168,989,23607,6.535,CE
2020-05-08,39774,28278,4991,285,17792,15134,168,997,23611,6.588,CE
