Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-03-28,8208,3386,516,76,6087,2115,77,14,2972,0.662,CE
2020-03-29,8433,3534,542,77,6284,2214,79,18,3207,0.813,CE
2020-03-30,8795,3884,576,82,6590,2357,82,22,3496,0.933,CE
2020-03-31,9184,4233,601,88,6783,2477,85,25,3725,1.009,CE
2020-04-01,9480,4591,645,97,7097,2680,90,27,4086,1.007,CE
2020-04-02,9803,5055,674,105,7296,2829,96,36,4346,1.273,CE
2020-04-03,10116,5479,711,112,7500,2953,97,45,4625,1.524,CE
2020-04-04,10344,5649,730,126,7684,3111,103,52,4856,1.671,CE
2020-04-05,10495,5808,764,135,7869,3267,106,60,5133,1.837,CE
2020-04-06,10911,6204,805,143,8124,3465,108,72,5513,2.078,CE
2020-04-07,11325,6621,843,150,8353,3677,111,79,5866,2.148,CE
2020-04-08,11813,7103,880,157,8599,3928,116,87,6187,2.215,CE
2020-04-09,12292,7426,933,167,8940,4199,116,99,6505,2.358,CE
2020-04-10,12638,7633,995,179,9252,4566,123,111,7012,2.431,CE
2020-04-11,13079,7870,1052,186,9483,4896,126,124,7418,2.533,CE
2020-04-12,13284,8095,1110,193,9720,5237,128,138,7861,2.635,CE
2020-04-13,13805,8545,1179,207,10036,5661,131,145,8395,2.561,CE
2020-04-14,14394,9113,1236,213,10360,6062,135,165,8895,2.722,CE
2020-04-15,15016,9710,1320,218,10711,6483,137,183,9392,2.823,CE
2020-04-16,15826,10320,1401,226,11025,6871,140,199,9858,2.896,CE
2020-04-17,16722,10913,1487,235,11359,7292,144,222,10340,3.044,CE
2020-04-18,17269,11210,1574,245,11611,7681,147,239,10764,3.112,CE
2020-04-19,17585,11492,1674,250,11818,8077,151,262,11215,3.244,CE
2020-04-20,18497,12262,1871,260,12187,8642,153,293,11945,3.39,CE
2020-04-21,18940,12560,2017,261,12388,8992,156,318,12434,3.536,CE
2020-04-22,19863,12892,2168,267,12612,9382,157,340,12963,3.624,CE
2020-04-23,20916,13559,2323,269,12812,9723,159,361,13557,3.713,CE
2020-04-24,21979,14541,2503,270,12955,10057,159,401,14128,3.987,CE
2020-04-25,22662,15048,2696,275,13055,10317,159,437,14615,4.236,CE
2020-04-26,23222,15473,2866,275,13120,10503,160,487,15098,4.637,CE
2020-04-27,24434,16840,3041,275,13226,10699,161,520,15502,4.86,CE
2020-04-28,25737,18442,3239,275,13314,10801,161,553,15720,5.12,CE
2020-04-29,27149,19970,3333,276,13440,10939,162,596,15799,5.448,CE
2020-04-30,28264,21311,3625,277,13509,11073,163,644,15820,5.816,CE
2020-05-01,28927,21674,3987,277,13551,11184,163,682,15820,6.098,CE
2020-05-02,29584,22050,4348,277,13596,11223,163,702,15821,6.255,CE
2020-05-03,30211,22404,4690,277,13608,11241,163,726,15821,6.459,CE
2020-05-04,30996,22874,5129,277,13638,11256,163,733,15821,6.512,CE
2020-05-05,31070,22902,5157,277,13638,11256,163,733,15821,6.512,CE
